group,outcome,time,variable,category,personTime,numEvents,rate,lc,uc,rate_ppm,lc_ppm,uc_ppm
covid_community,stroke,120 days,Overall,0,7663187,116,.000015137305,.000012618754,.000018158527,.046074171,.038408332,.055270016
covid_community,stroke_no_gp,Full period,Overall,0,54377896,620,.000011401691,.000010538632,.000012335432,.034703899,.032076959,.037545972
covid_community,stroke_no_gp,Full period,agegroup,1,34929372,28,8.0161766e-07,5.5348431e-07,1.1609920e-06,.0024399238,.0016846679,.0035337696
covid_community,stroke_no_gp,Full period,agegroup,2,10550933,34,3.2224639e-06,2.3025455e-06,4.5099105e-06,.0098083746,.0070083728,.01372704
covid_community,stroke_no_gp,Full period,agegroup,3,4865997,57,.000011713941,9.0356334e-06,.00001518614,.035654306,.027502209,.046222813
covid_community,stroke_no_gp,Full period,agegroup,4,1976365,121,.000061223509,.000051231404,.000073164461,.18634905,.15593559,.22269432
covid_community,stroke_no_gp,Full period,agegroup,5,2055230,380,.00018489415,.00016720816,.00020445083,.56277156,.5089398,.62229723
covid_community,stroke_no_gp,Full period,male,0,31057436,312,.000010045904,8.9908181e-06,.000011224804,.03057722,.027365802,.034165498
covid_community,stroke_no_gp,Full period,male,1,23320460,308,.000013207286,.000011811686,.000014767784,.040199678,.035951819,.044949442
covid_community,stroke_no_gp,Full period,ethnicity,1,32008040,429,.000013402883,.000012192754,.000014733117,.040795024,.037111696,.044843923
covid_community,stroke_no_gp,Full period,ethnicity,2,639421,,1.5639149e-06,2.2029852e-07,.000011102343,.0047601662,.00067053363,.033792756
covid_community,stroke_no_gp,Full period,ethnicity,3,6352068,40,6.2971617e-06,4.6191076e-06,8.5848287e-06,.019166986,.014059409,.026130073
covid_community,stroke_no_gp,Full period,ethnicity,4,1251945,9,7.1888144e-06,3.7404461e-06,.00001381628,.021880955,.011384983,.042053301
covid_community,stroke_no_gp,Full period,ethnicity,5,804459,,4.9722858e-06,1.8661876e-06,.000013248199,.015134395,.0056802086,.040324207
covid_community,stroke_no_gp,Full period,ethnicity,6,13321964,137,.000010283769,8.6981972e-06,.000012158371,.031301223,.026475137,.037007041
covid_community,stroke_no_gp,Full period,af,0,53340024,451,8.4551893e-06,7.7097775e-06,9.2726714e-06,.025735483,.023466635,.028223693
covid_community,stroke_no_gp,Full period,af,1,1037873,169,.00016283302,.0001400443,.00018933004,.49562302,.42625985,.57627332
covid_community,stroke_no_gp,Full period,anticoag_rx,0,53383472,472,8.8416882e-06,8.0789596e-06,9.6764243e-06,.026911888,.024590334,.029452616
covid_community,stroke_no_gp,Full period,anticoag_rx,1,994423,148,.00014883002,.00012668413,.00017484729,.45300138,.38559482,.53219146
covid_community,stroke_no_gp,0 days,Overall,0,20733516,360,.000017363191,.000015659116,.000019252706,.052849211,.047662433,.058600422
covid_community,stroke_no_gp,30 days,Overall,0,12664399,90,7.1065356e-06,5.7800739e-06,8.7374046e-06,.021630518,.017593101,.026594475
covid_community,stroke_no_gp,60 days,Overall,0,8835609,52,5.8852761e-06,4.4846283e-06,7.7233781e-06,.01791331,.013650088,.023508033
covid_community,stroke_no_gp,90 days,Overall,0,4473683,22,4.9176483e-06,3.2380287e-06,7.4685149e-06,.014968092,.00985575,.022732291
covid_community,stroke_no_gp,120 days,Overall,0,7670688,96,.000012515175,.000010246169,.000015286649,.038093064,.031186776,.046528738
covid_community,stroke_cens_gp,Full period,Overall,0,54368968,728,.000013389991,.000012451815,.000014398854,.040755786,.037900209,.043826509
covid_community,stroke_cens_gp,Full period,agegroup,1,34928296,44,1.2597237e-06,9.3745803e-07,1.6927731e-06,.0038342841,.002853388,.0051523782
covid_community,stroke_cens_gp,Full period,agegroup,2,10549087,55,5.2137211e-06,4.0028731e-06,6.7908450e-06,.015869264,.012183745,.020669634
covid_community,stroke_cens_gp,Full period,agegroup,3,4864718,71,.000014594885,.000011565959,.000018417035,.044423182,.035203885,.05605685
covid_community,stroke_cens_gp,Full period,agegroup,4,1975504,134,.000067830792,.000057265661,.000080345118,.20645997,.17430235,.24455045
covid_community,stroke_cens_gp,Full period,agegroup,5,2051366,424,.00020669155,.00018792506,.00022733207,.62911737,.57199693,.69194198
covid_community,stroke_cens_gp,Full period,male,0,31052656,373,.000012011855,.000010852668,.000013294855,.036561083,.033032808,.040466215
covid_community,stroke_cens_gp,Full period,male,1,23316312,355,.000015225392,.000013721177,.000016894508,.046342287,.041763835,.051422659
covid_community,stroke_cens_gp,Full period,ethnicity,1,32001924,503,.000015717804,.000014402526,.000017153197,.047841065,.043837689,.052210044
covid_community,stroke_cens_gp,Full period,ethnicity,2,639137,,3.1292195e-06,7.8261047e-07,.00001251199,.0095245615,.0023820705,.038083371
covid_community,stroke_cens_gp,Full period,ethnicity,3,6351879,45,7.0845176e-06,5.2895734e-06,9.4885518e-06,.0215635,.016100138,.028880779
covid_community,stroke_cens_gp,Full period,ethnicity,4,1251945,9,7.1888144e-06,3.7404461e-06,.00001381628,.021880955,.011384983,.042053301
covid_community,stroke_cens_gp,Full period,ethnicity,5,803946,6,7.4631880e-06,3.3529170e-06,.000016612154,.022716079,.010205441,.050563242
covid_community,stroke_cens_gp,Full period,ethnicity,6,13320137,163,.000012237111,.00001049561,.000014267575,.037246708,.031946011,.043426931
covid_community,stroke_cens_gp,Full period,af,0,53333312,536,.000010050004,9.2342134e-06,.000010937864,.0305897,.028106637,.033292126
covid_community,stroke_cens_gp,Full period,af,1,1035655,192,.00018538992,.00016093701,.00021355822,.56428057,.48985201,.6500178
covid_community,stroke_cens_gp,Full period,anticoag_rx,0,53376256,560,.000010491556,9.6576196e-06,.000011397504,.031933673,.029395379,.034691151
covid_community,stroke_cens_gp,Full period,anticoag_rx,1,992714,168,.00016923303,.00014548343,.00019685968,.51510304,.44281518,.59919167
covid_community,stroke_cens_gp,0 days,Overall,0,20732876,405,.000019534193,.000017721437,.00002153238,.059457198,.053939622,.065539181
covid_community,stroke_cens_gp,30 days,Overall,0,12663396,113,8.9233563e-06,7.4208551e-06,.00001073007,.027160466,.022587229,.03265965
covid_community,stroke_cens_gp,60 days,Overall,0,8834425,66,7.4707750e-06,5.8693495e-06,9.5091418e-06,.022739172,.017864833,.028943451
covid_community,stroke_cens_gp,90 days,Overall,0,4472730,28,6.2601589e-06,4.3223845e-06,9.0666599e-06,.019054359,.013156258,.027596647
covid_community,stroke_cens_gp,120 days,Overall,0,7665542,116,.000015132655,.000012614878,.00001815295,.046060018,.038396534,.055253044
covid_community,dvt,Full period,Overall,0,54366288,379,6.9712314e-06,6.3035650e-06,7.7096165e-06,.021218685,.019186476,.023466146
covid_community,dvt,Full period,agegroup,1,34925648,86,2.4623737e-06,1.9932720e-06,3.0418753e-06,.0074948501,.0060670217,.009258708
covid_community,dvt,Full period,agegroup,2,10546735,92,8.7230792e-06,7.1109216e-06,.000010700737,.026550872,.021643868,.03257037
covid_community,dvt,Full period,agegroup,3,4862631,82,.0000168633,.000013581353,.000020938329,.051327668,.041338246,.063731037
covid_community,dvt,Full period,agegroup,4,1975659,58,.000029357292,.000022695918,.000037973816,.089356259,.069080703,.1155828
covid_community,dvt,Full period,agegroup,5,2055616,61,.000029674804,.000023088869,.000038139329,.090322688,.070276745,.11608658
covid_community,dvt,Full period,male,0,31050764,196,6.3122443e-06,5.4876155e-06,7.2607904e-06,.019212894,.01670293,.022100031
covid_community,dvt,Full period,male,1,23315528,183,7.8488465e-06,6.7902101e-06,9.0725316e-06,.023889927,.020667702,.027614519
covid_community,dvt,Full period,ethnicity,1,31999648,257,8.0313384e-06,7.1070835e-06,9.0757894e-06,.024445387,.021632185,.027624434
covid_community,dvt,Full period,ethnicity,2,639400,,1.5639662e-06,2.2030575e-07,.000011102708,.0047603222,.00067055563,.033793867
covid_community,dvt,Full period,ethnicity,3,6351809,19,2.9912737e-06,1.9079946e-06,4.6895934e-06,.0091046896,.0058074584,.01427395
covid_community,dvt,Full period,ethnicity,4,1251231,12,9.5905552e-06,5.4465690e-06,.000016887465,.029191252,.016577994,.05140122
covid_community,dvt,Full period,ethnicity,5,804546,,6.2146851e-06,2.5867248e-06,.00001493097,.018915948,.0078733433,.045446139
covid_community,dvt,Full period,ethnicity,6,13319655,85,6.3815469e-06,5.1594116e-06,7.8931744e-06,.019423833,.015703959,.02402485
covid_community,dvt,Full period,af,0,53326708,358,6.7133342e-06,6.0527236e-06,7.4460449e-06,.020433711,.018422978,.022663899
covid_community,dvt,Full period,af,1,1039582,21,.000020200427,.00001317083,.000030981893,.061485048,.040088713,.094301134
covid_community,dvt,Full period,anticoag_rx,0,53372288,349,6.5389740e-06,5.8877022e-06,7.2622865e-06,.019903002,.017920693,.022104586
covid_community,dvt,Full period,anticoag_rx,1,994003,30,.000030180996,.000021102122,.000043165917,.091863409,.064229585,.13138627
covid_community,dvt,0 days,Overall,0,20731754,223,.000010756446,9.4333973e-06,.000012265054,.032739934,.028712902,.03733176
covid_community,dvt,30 days,Overall,0,12661823,62,4.8966094e-06,3.8176204e-06,6.2805570e-06,.014904055,.011619882,.019116446
covid_community,dvt,60 days,Overall,0,8833900,36,4.0752102e-06,2.9395651e-06,5.6495901e-06,.012403921,.0089473017,.01719594
covid_community,dvt,90 days,Overall,0,4472535,24,5.3660842e-06,3.5967207e-06,8.0058653e-06,.016333019,.010947519,.024367852
covid_community,dvt,120 days,Overall,0,7666278,34,4.4350077e-06,3.1689435e-06,6.2068925e-06,.013499054,.0096454723,.018892229
covid_community,dvt_no_gp,Full period,Overall,0,54380312,191,3.5123005e-06,3.0479011e-06,4.0474588e-06,.010690564,.0092770495,.012319453
covid_community,dvt_no_gp,Full period,agegroup,1,34928760,42,1.2024476e-06,8.8863396e-07,1.6270818e-06,.0036599499,.0027047796,.0049524303
covid_community,dvt_no_gp,Full period,agegroup,2,10550482,40,3.7912960e-06,2.7809995e-06,5.1686184e-06,.011539757,.008464667,.015731983
covid_community,dvt_no_gp,Full period,agegroup,3,4865427,43,8.8378674e-06,6.5545137e-06,.000011916659,.02690026,.0199503,.03627133
covid_community,dvt_no_gp,Full period,agegroup,4,1977375,34,.000017194512,.000012285986,.000024064106,.052335795,.03739547,.073245123
covid_community,dvt_no_gp,Full period,agegroup,5,2058271,32,.00001554703,.000010994483,.000021984673,.047321271,.033464458,.066915847
covid_community,dvt_no_gp,Full period,male,0,31059418,96,3.0908500e-06,2.5304778e-06,3.7753161e-06,.0094077745,.0077021415,.011491119
covid_community,dvt_no_gp,Full period,male,1,23320896,95,4.0735999e-06,3.3315548e-06,4.9809228e-06,.01239902,.01014042,.015160684
covid_community,dvt_no_gp,Full period,ethnicity,1,32009732,125,3.9050624e-06,3.2771338e-06,4.6533073e-06,.011886033,.0099747758,.014163504
covid_community,dvt_no_gp,Full period,ethnicity,2,639421,0,0,,,0,,
covid_community,dvt_no_gp,Full period,ethnicity,3,6352440,12,1.8890379e-06,1.0728029e-06,3.3262997e-06,.0057497593,.0032653438,.010124424
covid_community,dvt_no_gp,Full period,ethnicity,4,1252339,,2.3955174e-06,7.7260569e-07,7.4274681e-06,.0072913561,.0023516186,.022607356
covid_community,dvt_no_gp,Full period,ethnicity,5,804749,,2.4852470e-06,6.2155442e-07,9.9371064e-06,.0075644706,.0018918563,.030246068
covid_community,dvt_no_gp,Full period,ethnicity,6,13321631,49,3.6782283e-06,2.7799595e-06,4.8667484e-06,.011195607,.0084615014,.014813165
covid_community,dvt_no_gp,Full period,af,0,53340128,176,3.2995795e-06,2.8464062e-06,3.8249023e-06,.010043095,.0086637493,.011642046
covid_community,dvt_no_gp,Full period,af,1,1040183,15,.00001442054,8.6936516e-06,.00002391998,.043892518,.026461301,.07280644
covid_community,dvt_no_gp,Full period,anticoag_rx,0,53385136,176,3.2967980e-06,2.8440065e-06,3.8216776e-06,.010034629,.008656445,.011632231
covid_community,dvt_no_gp,Full period,anticoag_rx,1,995179,15,.000015072666,9.0867961e-06,.000025001689,.045877427,.027657935,.076098889
covid_community,dvt_no_gp,0 days,Overall,0,20733100,108,5.2090618e-06,4.3137261e-06,6.2902282e-06,.015855081,.013129904,.019145882
covid_community,dvt_no_gp,30 days,Overall,0,12664172,30,2.3688876e-06,1.6562925e-06,3.3880663e-06,.0072103017,.0050413404,.010312427
covid_community,dvt_no_gp,60 days,Overall,0,8836037,16,1.8107665e-06,1.1093333e-06,2.9557170e-06,.0055115209,.0033765333,.0089964634
covid_community,dvt_no_gp,90 days,Overall,0,4474061,13,2.9056375e-06,1.6871769e-06,5.0040576e-06,.0088440338,.0051353448,.0152311
covid_community,dvt_no_gp,120 days,Overall,0,7672942,24,3.1278746e-06,2.0965176e-06,4.6665950e-06,.0095204683,.0063812756,.014203949
covid_community,dvt_cens_gp,Full period,Overall,0,54367908,362,6.6583398e-06,6.0065872e-06,7.3808114e-06,.020266322,.018282549,.022465345
covid_community,dvt_cens_gp,Full period,agegroup,1,34926176,83,2.3764410e-06,1.9164413e-06,2.9468536e-06,.0072332923,.005833168,.0089694858
covid_community,dvt_cens_gp,Full period,agegroup,2,10546879,88,8.3437008e-06,6.7704932e-06,.000010282462,.025396138,.020607689,.03129724
covid_community,dvt_cens_gp,Full period,agegroup,3,4862988,80,.000016450791,.000013213552,.000020481135,.050072096,.040218748,.062339455
covid_community,dvt_cens_gp,Full period,agegroup,4,1975727,56,.000028343997,.000021812955,.000036830505,.086272039,.066393182,.11210285
covid_community,dvt_cens_gp,Full period,agegroup,5,2056137,55,.000026749191,.000020536889,.000034840679,.081417851,.062509157,.10604632
covid_community,dvt_cens_gp,Full period,male,0,31051522,187,6.0222492e-06,5.2181035e-06,6.9503189e-06,.01833022,.015882602,.021155033
covid_community,dvt_cens_gp,Full period,male,1,23316386,175,7.5054513e-06,6.4719034e-06,8.7040544e-06,.022844717,.019698856,.026492966
covid_community,dvt_cens_gp,Full period,ethnicity,1,32000850,246,7.6872957e-06,6.7842675e-06,8.7105227e-06,.023398206,.020649614,.026512653
covid_community,dvt_cens_gp,Full period,ethnicity,2,639400,,1.5639662e-06,2.2030575e-07,.000011102708,.0047603222,.00067055563,.033793867
covid_community,dvt_cens_gp,Full period,ethnicity,3,6351809,19,2.9912737e-06,1.9079946e-06,4.6895934e-06,.0091046896,.0058074584,.01427395
covid_community,dvt_cens_gp,Full period,ethnicity,4,1251480,10,7.9905394e-06,4.2993474e-06,.000014850793,.024321204,.013086139,.045202103
covid_community,dvt_cens_gp,Full period,ethnicity,5,804546,,6.2146851e-06,2.5867248e-06,.00001493097,.018915948,.0078733433,.045446139
covid_community,dvt_cens_gp,Full period,ethnicity,6,13319823,81,6.0811617e-06,4.8911234e-06,7.5607436e-06,.018509535,.014887357,.023013012
covid_community,dvt_cens_gp,Full period,af,0,53328328,341,6.3943503e-06,5.7504426e-06,7.1103595e-06,.019462803,.01750291,.021642156
covid_community,dvt_cens_gp,Full period,af,1,1039582,21,.000020200427,.00001317083,.000030981893,.061485048,.040088713,.094301134
covid_community,dvt_cens_gp,Full period,anticoag_rx,0,53373772,336,6.2952267e-06,5.6568483e-06,7.0056467e-06,.019161096,.017218033,.021323437
covid_community,dvt_cens_gp,Full period,anticoag_rx,1,994136,26,.000026153364,.0000178071,.000038411556,.079604305,.054200362,.11691517
covid_community,dvt_cens_gp,0 days,Overall,0,20732054,210,.000010129243,8.8478646e-06,.000011596193,.030830882,.026930688,.035295911
covid_community,dvt_cens_gp,30 days,Overall,0,12662063,61,4.8175402e-06,3.7483503e-06,6.1917094e-06,.014663388,.011409041,.018846016
covid_community,dvt_cens_gp,60 days,Overall,0,8834045,35,3.9619449e-06,2.8446518e-06,5.5180772e-06,.01205917,.0086584091,.016795648
covid_community,dvt_cens_gp,90 days,Overall,0,4472655,23,5.1423594e-06,3.4172335e-06,7.7383829e-06,.015652057,.010401204,.023553703
covid_community,dvt_cens_gp,120 days,Overall,0,7667091,33,4.3041096e-06,3.0599065e-06,6.0542243e-06,.013100633,.0093135899,.018427545
covid_community,pe,Full period,Overall,0,54358380,649,.000011939282,.000011055175,.000012894092,.036340188,.033649188,.039246392
covid_community,pe,Full period,agegroup,1,34921700,155,4.4385010e-06,3.7919810e-06,5.1952502e-06,.013509688,.011541842,.015813043
covid_community,pe,Full period,agegroup,2,10544007,171,.000016217744,.000013960385,.00001884011,.049362756,.042491924,.057344586
covid_community,pe,Full period,agegroup,3,4862595,116,.000023855575,.000019886475,.00002861686,.072610408,.060529456,.08710257
covid_community,pe,Full period,agegroup,4,1974447,107,.000054192387,.00004483834,.00006549785,.16494808,.1364767,.19935909
covid_community,pe,Full period,agegroup,5,2055631,100,.000048646863,.000039988459,.000059180005,.14806889,.12171488,.18012914
covid_community,pe,Full period,male,0,31047238,315,.00001014583,9.0850599e-06,.000011330455,.030881369,.027652651,.034487072
covid_community,pe,Full period,male,1,23311144,334,.000014327912,.00001287085,.000015949923,.043610584,.039175648,.048547577
covid_community,pe,Full period,ethnicity,1,31996048,415,.000012970351,.000011780613,.000014280243,.039478507,.035857242,.043465488
covid_community,pe,Full period,ethnicity,2,638648,10,.000015658077,8.4249023e-06,.000029101275,.047659274,.025643297,.088577002
covid_community,pe,Full period,ethnicity,3,6350059,40,6.2991539e-06,4.6205687e-06,8.5875445e-06,.01917305,.014063856,.026138339
covid_community,pe,Full period,ethnicity,4,1250534,26,.000020791118,.000014156096,.000030536004,.063282967,.043087617,.092943966
covid_community,pe,Full period,ethnicity,5,804129,10,.000012435816,6.6911493e-06,.000023112549,.037851512,.020366186,.070348822
covid_community,pe,Full period,ethnicity,6,13318962,148,.000011111977,9.4585157e-06,.000013054483,.033822082,.028789356,.039734583
covid_community,pe,Full period,af,0,53318372,621,.000011647017,.00001076607,.00001260005,.035450608,.032769226,.038351402
covid_community,pe,Full period,af,1,1040009,28,.000026922844,.000018589126,.000038992664,.081946403,.056580652,.11868392
covid_community,pe,Full period,anticoag_rx,0,53364236,600,.000011243485,.000010378887,.000012180107,.034222361,.031590737,.037073199
covid_community,pe,Full period,anticoag_rx,1,994144,49,.000049288636,.000037251739,.000065214925,.15002228,.11338498,.19849792
covid_community,pe,0 days,Overall,0,20728904,475,.000022914865,.00002094409,.000025071084,.06974712,.063748576,.076310113
covid_community,pe,30 days,Overall,0,12659299,75,5.9244985e-06,4.7245812e-06,7.4291629e-06,.018032692,.014380444,.022612514
covid_community,pe,60 days,Overall,0,8832741,30,3.3964541e-06,2.3747523e-06,4.8577281e-06,.010337957,.0072281524,.01478571
covid_community,pe,90 days,Overall,0,4472227,23,5.1428515e-06,3.4175605e-06,7.7391232e-06,.015653554,.0104022,.023555957
covid_community,pe,120 days,Overall,0,7665211,46,6.0011394e-06,4.4950125e-06,8.0119189e-06,.018265968,.013681694,.024386277
covid_community,pe_no_gp,Full period,Overall,0,54373740,426,7.8346648e-06,7.1249128e-06,8.6151185e-06,.02384676,.021686453,.026222266
covid_community,pe_no_gp,Full period,agegroup,1,34927316,70,2.0041621e-06,1.5856042e-06,2.5332081e-06,.0061001685,.004826183,.0077104522
covid_community,pe_no_gp,Full period,agegroup,2,10548423,108,.000010238497,8.4787007e-06,.000012363548,.031163426,.025807045,.037631549
covid_community,pe_no_gp,Full period,agegroup,3,4864641,84,.000017267461,.000013942954,.000021384652,.052557833,.042438865,.065089539
covid_community,pe_no_gp,Full period,agegroup,4,1976131,82,.000041495226,.000033419397,.00005152258,.12630109,.10172029,.15682185
covid_community,pe_no_gp,Full period,agegroup,5,2057229,82,.000039859442,.000032101972,.000049491511,.12132218,.097710378,.15063979
covid_community,pe_no_gp,Full period,male,0,31055410,203,6.5367030e-06,5.6966055e-06,7.5006933e-06,.01989609,.017339043,.022830235
covid_community,pe_no_gp,Full period,male,1,23318330,223,9.5632922e-06,8.3870018e-06,.000010904559,.029108271,.025527937,.03319075
covid_community,pe_no_gp,Full period,ethnicity,1,32005164,278,8.6860982e-06,7.7227696e-06,9.7695920e-06,.026438311,.023506179,.029736195
covid_community,pe_no_gp,Full period,ethnicity,2,639064,,6.2591539e-06,2.3491723e-06,.000016676942,.0190513,.0071502933,.050760444
covid_community,pe_no_gp,Full period,ethnicity,3,6351771,24,3.7784737e-06,2.5325942e-06,5.6372487e-06,.011500729,.0077085835,.017158376
covid_community,pe_no_gp,Full period,ethnicity,4,1251715,13,.000010385751,6.0305520e-06,.000017886226,.031611629,.018355493,.054441202
covid_community,pe_no_gp,Full period,ethnicity,5,804283,8,9.9467479e-06,4.9743448e-06,.00001988961,.030275414,.015140662,.060539003
covid_community,pe_no_gp,Full period,ethnicity,6,13321743,99,7.4314598e-06,6.1027445e-06,9.0494696e-06,.022619506,.018575229,.027544323
covid_community,pe_no_gp,Full period,af,0,53333176,402,7.5375224e-06,6.8355666e-06,8.3115629e-06,.022942334,.020805756,.02529832
covid_community,pe_no_gp,Full period,af,1,1040564,24,.000023064415,.000015459365,.000034410677,.070202313,.047054444,.1047375
covid_community,pe_no_gp,Full period,anticoag_rx,0,53378620,387,7.2500939e-06,6.5625800e-06,8.0096333e-06,.022067472,.019974852,.024379322
covid_community,pe_no_gp,Full period,anticoag_rx,1,995120,39,.000039191254,.000028634382,.000053640211,.11928838,.087155901,.16326739
covid_community,pe_no_gp,0 days,Overall,0,20731232,309,.000014905048,.000013332458,.000016663129,.045367241,.040580671,.050718397
covid_community,pe_no_gp,30 days,Overall,0,12662444,51,4.0276586e-06,3.0609806e-06,5.2996197e-06,.012259186,.0093168598,.016130717
covid_community,pe_no_gp,60 days,Overall,0,8835046,19,2.1505264e-06,1.3717209e-06,3.3715050e-06,.0065456647,.0041751754,.010262018
covid_community,pe_no_gp,90 days,Overall,0,4473645,15,3.3529705e-06,2.0213915e-06,5.5617188e-06,.010205604,.0061526103,.016928481
covid_community,pe_no_gp,120 days,Overall,0,7671374,32,4.1713520e-06,2.9498792e-06,5.8986066e-06,.012696553,.0089786947,.017953884
covid_community,pe_cens_gp,Full period,Overall,0,54360416,624,.000011478941,.000010612715,.000012415871,.034939025,.032302454,.037790805
covid_community,pe_cens_gp,Full period,agegroup,1,34922308,148,4.2379788e-06,3.6073679e-06,4.9788277e-06,.012899349,.010979926,.015154307
covid_community,pe_cens_gp,Full period,agegroup,2,10544188,167,.00001583811,.000013609287,.000018431951,.048207246,.041423265,.05610225
covid_community,pe_cens_gp,Full period,agegroup,3,4862740,113,.000023237928,.00001932516,.000027942915,.07073044,.058820955,.085051246
covid_community,pe_cens_gp,Full period,agegroup,4,1975284,100,.000050625633,.00004161504,.00006158722,.15409178,.12666577,.1874561
covid_community,pe_cens_gp,Full period,agegroup,5,2055894,96,.000046695015,.000038229191,.000057035584,.14212795,.1163601,.17360206
covid_community,pe_cens_gp,Full period,male,0,31047836,306,9.8557593e-06,8.8111001e-06,.000011024275,.029998468,.026818786,.033555139
covid_community,pe_cens_gp,Full period,male,1,23312578,318,.000013640705,.000012220918,.000015225439,.041518897,.037197419,.046342429
covid_community,pe_cens_gp,Full period,ethnicity,1,31997212,401,.000012532342,.000011363843,.000013820992,.038145315,.034588698,.042067643
covid_community,pe_cens_gp,Full period,ethnicity,2,638648,10,.000015658077,8.4249023e-06,.000029101275,.047659274,.025643297,.088577002
covid_community,pe_cens_gp,Full period,ethnicity,3,6350343,38,5.9839285e-06,4.3541490e-06,8.2237430e-06,.018213583,.013252941,.025031017
covid_community,pe_cens_gp,Full period,ethnicity,4,1250555,24,.000019191479,.000012863456,.000028632498,.058414064,.039153144,.087150164
covid_community,pe_cens_gp,Full period,ethnicity,5,804129,10,.000012435816,6.6911493e-06,.000023112549,.037851512,.020366186,.070348822
covid_community,pe_cens_gp,Full period,ethnicity,6,13319527,141,.000010585962,8.9752430e-06,.000012485743,.032221019,.027318396,.038003482
covid_community,pe_cens_gp,Full period,af,0,53320404,596,.00001117771,.000010315404,.000012112098,.034022156,.03139751,.036866199
covid_community,pe_cens_gp,Full period,af,1,1040009,28,.000026922844,.000018589126,.000038992664,.081946403,.056580652,.11868392
covid_community,pe_cens_gp,Full period,anticoag_rx,0,53366144,578,.000010830838,9.9828994e-06,.000011750798,.03296636,.03038545,.03576649
covid_community,pe_cens_gp,Full period,anticoag_rx,1,994272,46,.000046265006,.000034653716,.000061766848,.14081912,.10547725,.18800284
covid_community,pe_cens_gp,0 days,Overall,0,20729246,454,.000021901424,.000019976687,.000024011606,.066662461,.060804043,.073085323
covid_community,pe_cens_gp,30 days,Overall,0,12659729,72,5.6873255e-06,4.5143270e-06,7.1651148e-06,.017310796,.013740483,.021808818
covid_community,pe_cens_gp,60 days,Overall,0,8833028,29,3.2831324e-06,2.2815198e-06,4.7244639e-06,.0099930344,.0069443756,.014380087
covid_community,pe_cens_gp,90 days,Overall,0,4472421,23,5.1426287e-06,3.4174122e-06,7.7387876e-06,.015652876,.010401748,.023554934
covid_community,pe_cens_gp,120 days,Overall,0,7665990,46,6.0005295e-06,4.4945555e-06,8.0111049e-06,.018264111,.013680303,.0243838
covid_community,heart_failure,Full period,Overall,0,54307752,1727,.000031800249,.00003033527,.000033335975,.096792012,.092332974,.10146637
