group,outcome,time,variable,category,personTime,numEvents,rate,lc,uc,rate_ppm,lc_ppm,uc_ppm
pneumonia,stroke_cens_gp,0 days,Overall,0,3497772,1093,.00031248463,.0002944977,.00033157013,.95112509,.89637738,1.0092165
pneumonia,stroke_cens_gp,30 days,Overall,0,2906344,514,.00017685449,.00016220761,.00019282395,.53830087,.4937194,.58690792
pneumonia,stroke_cens_gp,60 days,Overall,0,2477309,330,.00013320906,.00011958498,.0001483853,.40545508,.36398679,.45164776
pneumonia,stroke_cens_gp,90 days,Overall,0,2137814,277,.00012957161,.00011517709,.00014576511,.39438358,.35057026,.44367254
pneumonia,stroke_cens_gp,120 days,Overall,0,8203917,725,.000088372421,.000082168226,.00009504507,.26898354,.25009954,.28929344
pneumonia,dvt,Full period,Overall,0,19245854,1355,.000070404771,.000066754124,.000074255069,.21429452,.20318286,.22601387
pneumonia,dvt,Full period,agegroup,1,2173896,172,.000079120618,.000068137495,.000091874121,.24082339,.2073935,.27964187
pneumonia,dvt,Full period,agegroup,2,1922008,142,.000073881063,.000062676088,.000087089218,.22487548,.19077034,.2650778
pneumonia,dvt,Full period,agegroup,3,3071224,233,.000075865515,.00006672374,.00008625981,.23091567,.20309038,.2625533
pneumonia,dvt,Full period,agegroup,4,5011882,326,.000065045424,.000058354326,.000072503746,.19798201,.17761599,.22068328
pneumonia,dvt,Full period,agegroup,5,7066844,482,.000068205838,.000062380721,.000074574906,.20760152,.18987133,.22698736
pneumonia,dvt,Full period,male,0,9706392,697,.000071808354,.000066670451,.0000773422,.21856667,.20292819,.23541032
pneumonia,dvt,Full period,male,1,9539462,658,.000068976638,.000063902626,.000074453528,.20994765,.19450362,.22661793
pneumonia,dvt,Full period,ethnicity,1,12872541,923,.000071703013,.000067223293,.000076481265,.21824604,.2046109,.23278984
pneumonia,dvt,Full period,ethnicity,2,73803,6,.000081297505,.000036523776,.00018095842,.24744928,.11116924,.55079222
pneumonia,dvt,Full period,ethnicity,3,748775,37,.000049414044,.000035802528,.000068200425,.15040399,.10897394,.20758504
pneumonia,dvt,Full period,ethnicity,4,187798,18,.000095847667,.000060388105,.00015212888,.29173633,.1838063,.46304229
pneumonia,dvt,Full period,ethnicity,5,119307,7,.000058672165,.000027971011,.00012307109,.1785834,.085136764,.37459764
pneumonia,dvt,Full period,ethnicity,6,5243630,364,.000069417561,.000062640363,.000076927994,.2112897,.19066161,.23414958
pneumonia,dvt,Full period,af,0,15533869,1184,.000076220545,.000072000337,.000080688122,.23199628,.21915102,.24559447
pneumonia,dvt,Full period,af,1,3711985,171,.000046066998,.000039654904,.000053515909,.14021643,.12069961,.16288905
pneumonia,dvt,Full period,anticoag_rx,0,15957708,1112,.000069684196,.000065706517,.000073902665,.21210127,.19999421,.22494124
pneumonia,dvt,Full period,anticoag_rx,1,3288146,243,.000073901829,.000065170425,.000083803039,.22493869,.19836248,.25507551
pneumonia,dvt,Full period,long_hosp_stay,0,9899825,564,.000056970704,.000052457734,.000061871928,.17340457,.15966822,.18832268
pneumonia,dvt,Full period,long_hosp_stay,1,9346029,791,.000084634878,.000078937635,.000090743306,.2576074,.24026643,.27619994
pneumonia,dvt,0 days,Overall,0,3497950,599,.00017124315,.0001580644,.00018552071,.52122134,.48110852,.56467867
pneumonia,dvt,30 days,Overall,0,2906644,239,.000082225415,.000072434654,.000093339549,.25027362,.22047298,.28410226
pneumonia,dvt,60 days,Overall,0,2478496,148,.000059713631,.00005082825,.000070152288,.18175337,.15470849,.21352603
pneumonia,dvt,90 days,Overall,0,2139656,97,.000045334389,.000037153641,.000055316435,.13798654,.11308639,.1683694
pneumonia,dvt,120 days,Overall,0,8223108,272,.000033077518,.000029371169,.000037251571,.1006797,.089398496,.11338447
pneumonia,dvt_no_gp,Full period,Overall,0,19299270,964,.000049950075,.00004689438,.000053204883,.15203553,.14273477,.16194236
pneumonia,dvt_no_gp,Full period,agegroup,1,2181490,122,.00005592508,.00004683197,.000066783745,.17022197,.14254481,.20327303
pneumonia,dvt_no_gp,Full period,agegroup,2,1929326,88,.000045611785,.000037011669,.00005621024,.13883087,.11265427,.17108992
pneumonia,dvt_no_gp,Full period,agegroup,3,3080076,167,.000054219443,.000046589397,.000063099076,.16503043,.14180648,.19205782
pneumonia,dvt_no_gp,Full period,agegroup,4,5022885,232,.000046188594,.000040611649,.000052531388,.14058653,.1236117,.15989241
pneumonia,dvt_no_gp,Full period,agegroup,5,7085493,355,.000050102371,.000045152436,.000055594952,.15249909,.13743272,.16921714
pneumonia,dvt_no_gp,Full period,male,0,9734937,492,.000050539616,.000046265453,.000055208646,.15382996,.14082047,.16804132
pneumonia,dvt_no_gp,Full period,male,1,9564333,472,.000049350016,.000045092838,.000054009113,.15020911,.13725133,.16439024
pneumonia,dvt_no_gp,Full period,ethnicity,1,12907636,675,.000052294625,.000048494701,.000056392302,.15917176,.14760575,.17164408
pneumonia,dvt_no_gp,Full period,ethnicity,2,74115,,.000053970183,.000020255973,.00014379859,.16427174,.061654117,.43768695
pneumonia,dvt_no_gp,Full period,ethnicity,3,750623,24,.000031973439,.000021430809,.000047702393,.097319156,.065230027,.14519416
pneumonia,dvt_no_gp,Full period,ethnicity,4,188036,15,.000079771962,.000048091792,.00013232123,.24280591,.1463794,.40275276
pneumonia,dvt_no_gp,Full period,ethnicity,5,119539,,.000041827352,.000017409708,.00010049149,.127312,.052990798,.30587098
pneumonia,dvt_no_gp,Full period,ethnicity,6,5259321,241,.000045823406,.000040388401,.000051989791,.13947499,.1229322,.15824392
pneumonia,dvt_no_gp,Full period,af,0,15582981,833,.000053455755,.000049946157,.000057211964,.16270596,.15202361,.17413892
pneumonia,dvt_no_gp,Full period,af,1,3716289,131,.000035250217,.000029702431,.000041834217,.10729285,.090406775,.1273329
pneumonia,dvt_no_gp,Full period,anticoag_rx,0,16004479,773,.000048298978,.000045011384,.000051826697,.14701001,.13700341,.15774751
pneumonia,dvt_no_gp,Full period,anticoag_rx,1,3294791,191,.000057970294,.000050305411,.000066803048,.17644708,.15311709,.20333178
pneumonia,dvt_no_gp,Full period,long_hosp_stay,0,9923607,398,.000040106384,.000036353533,.000044246648,.12207381,.11065107,.13467574
pneumonia,dvt_no_gp,Full period,long_hosp_stay,1,9375663,566,.000060369064,.000055595006,.000065553082,.18374833,.1692173,.19952719
pneumonia,dvt_no_gp,0 days,Overall,0,3501524,392,.00011195125,.00010139972,.00012360075,.34075162,.30863541,.3762098
pneumonia,dvt_no_gp,30 days,Overall,0,2912522,178,.000061115417,.000052765557,.000070786598,.18602005,.16060516,.21545671
pneumonia,dvt_no_gp,60 days,Overall,0,2484711,112,.000045075663,.000037455116,.000054246677,.13719904,.11400401,.16511333
pneumonia,dvt_no_gp,90 days,Overall,0,2146034,63,.000029356477,.000022933093,.000037579004,.089353777,.069802597,.1143811
pneumonia,dvt_no_gp,120 days,Overall,0,8254479,219,.00002653105,.000023239971,.000030288189,.080753885,.070736662,.092189677
pneumonia,dvt_cens_gp,Full period,Overall,0,19260940,1248,.000064794345,.000061297418,.000068490765,.19721779,.18657401,.20846877
pneumonia,dvt_cens_gp,Full period,agegroup,1,2177417,149,.000068429705,.000058278922,.000080348509,.20828292,.17738646,.24456078
pneumonia,dvt_cens_gp,Full period,agegroup,2,1925270,122,.000063367734,.000053064494,.000075671502,.19287553,.16151506,.23032513
pneumonia,dvt_cens_gp,Full period,agegroup,3,3073876,216,.000070269591,.00006149651,.00008029423,.21388307,.18718,.24439557
pneumonia,dvt_cens_gp,Full period,agegroup,4,5014413,303,.000060425817,.000053991113,.000067627414,.18392108,.16433544,.20584095
pneumonia,dvt_cens_gp,Full period,agegroup,5,7069964,458,.000064781096,.000059111808,.000070994109,.19717745,.17992157,.21608832
pneumonia,dvt_cens_gp,Full period,male,0,9713296,647,.000066609726,.000061669933,.0000719452,.20274335,.18770786,.2189832
pneumonia,dvt_cens_gp,Full period,male,1,9547644,601,.000062947467,.000058110822,.000068186673,.19159636,.17687482,.20754318
pneumonia,dvt_cens_gp,Full period,ethnicity,1,12882468,856,.000066446897,.000062141429,.000071050665,.20224774,.18914297,.21626046
pneumonia,dvt_cens_gp,Full period,ethnicity,2,74114,,.000067463639,.000028080241,.00016208344,.20534246,.085469238,.49334148
pneumonia,dvt_cens_gp,Full period,ethnicity,3,749361,31,.000041368581,.00002909312,.000058823509,.12591562,.088552184,.17904405
pneumonia,dvt_cens_gp,Full period,ethnicity,4,187798,18,.000095847667,.000060388105,.00015212888,.29173633,.1838063,.46304229
pneumonia,dvt_cens_gp,Full period,ethnicity,5,119383,6,.000050258412,.00002257913,.00011186915,.15297404,.068725228,.34050173
pneumonia,dvt_cens_gp,Full period,ethnicity,6,5247816,332,.000063264415,.000056812478,.000070449067,.19256106,.17292298,.21442935
pneumonia,dvt_cens_gp,Full period,af,0,15548268,1086,.00006984701,.000065813991,.000074127165,.21259683,.20032133,.22562456
pneumonia,dvt_cens_gp,Full period,af,1,3712672,162,.000043634343,.000037406899,.000050898518,.13281204,.11385725,.15492237
pneumonia,dvt_cens_gp,Full period,anticoag_rx,0,15970888,1016,.000063615749,.000059821883,.000067650217,.19363044,.18208286,.20591035
pneumonia,dvt_cens_gp,Full period,anticoag_rx,1,3290052,232,.000070515605,.000062001345,.000080199068,.21463187,.18871659,.24410592
pneumonia,dvt_cens_gp,Full period,long_hosp_stay,0,9905298,536,.000054112457,.00004971998,.000058892983,.16470478,.15133519,.17925552
pneumonia,dvt_cens_gp,Full period,long_hosp_stay,1,9355642,712,.00007610381,.000070714144,.000081904269,.23164096,.21523617,.24929611
pneumonia,dvt_cens_gp,0 days,Overall,0,3499951,503,.0001437163,.00013169,.00015684086,.43743649,.40083143,.47738439
pneumonia,dvt_cens_gp,30 days,Overall,0,2908957,234,.000080441205,.000070767484,.000091437287,.24484292,.21539854,.27831224
pneumonia,dvt_cens_gp,60 days,Overall,0,2480359,146,.000058862446,.000050048649,.000069228394,.17916258,.15233557,.21071392
pneumonia,dvt_cens_gp,90 days,Overall,0,2141412,93,.000043429289,.000035441921,.000053216732,.1321879,.10787635,.16197842
pneumonia,dvt_cens_gp,120 days,Overall,0,8230261,272,.000033048771,.000029345643,.000037219193,.1005922,.089320801,.11328592
pneumonia,pe,Full period,Overall,0,19086332,2900,.00015194119,.00014651062,.00015757306,.46247101,.44594169,.47961298
pneumonia,pe,Full period,agegroup,1,2148731,329,.00015311362,.00013743129,.0001705855,.4660396,.41830647,.51921958
pneumonia,pe,Full period,agegroup,2,1901390,301,.00015830524,.0001413946,.00017723837,.48184156,.43036982,.5394693
pneumonia,pe,Full period,agegroup,3,3034881,565,.00018616875,.0001714338,.00020217018,.56665111,.52180165,.61535549
pneumonia,pe,Full period,agegroup,4,4964127,800,.00016115623,.00015036702,.00017271961,.49051929,.45767963,.52571529
pneumonia,pe,Full period,agegroup,5,7037203,905,.00012860223,.00012049072,.00013725981,.39143303,.36674365,.41778454
pneumonia,pe,Full period,male,0,9627589,1477,.00015341328,.00014578558,.00016144007,.46695167,.44373485,.49138319
pneumonia,pe,Full period,male,1,9458743,1423,.00015044282,.00014282583,.00015846603,.45791033,.43472612,.48233101
pneumonia,pe,Full period,ethnicity,1,12764860,1962,.00015370321,.00014705035,.00016065706,.46783414,.44758451,.48899993
pneumonia,pe,Full period,ethnicity,2,73020,12,.00016433853,.00009332945,.00028937441,.5002054,.28407151,.88078338
pneumonia,pe,Full period,ethnicity,3,746581,61,.000081705803,.000063572268,.0001050118,.24869204,.19349809,.31962967
pneumonia,pe,Full period,ethnicity,4,184848,39,.00021098416,.00015415177,.0002887694,.64218301,.46919945,.87894183
pneumonia,pe,Full period,ethnicity,5,118604,10,.00008431419,.000045365647,.00015670189,.25663131,.13808168,.47696137
pneumonia,pe,Full period,ethnicity,6,5198419,816,.0001569708,.00014656183,.00016811903,.47777987,.44609755,.51171231
pneumonia,pe,Full period,af,0,15386716,2590,.00016832702,.00016196762,.00017493611,.51234537,.49298894,.53246176
pneumonia,pe,Full period,af,1,3699616,310,.000083792482,.000074965261,.000093659117,.25504336,.22817551,.28507495
pneumonia,pe,Full period,anticoag_rx,0,15809561,2498,.00015800566,.00015192939,.00016432494,.4809297,.46243507,.50016403
pneumonia,pe,Full period,anticoag_rx,1,3276771,402,.00012268175,.00011125662,.00013528013,.37341258,.33863735,.4117589
pneumonia,pe,Full period,long_hosp_stay,0,9816363,1268,.00012917208,.00012225441,.00013648118,.39316753,.37211186,.41541457
pneumonia,pe,Full period,long_hosp_stay,1,9269969,1632,.00017605237,.00016771484,.00018480438,.53585941,.51048201,.56249833
pneumonia,pe,0 days,Overall,0,3480132,1680,.00048274032,.00046019975,.00050638494,1.4693408,1.400733,1.5413091
pneumonia,pe,30 days,Overall,0,2882841,406,.00014083329,.00012777942,.00015522074,.42866132,.38892862,.47245312
pneumonia,pe,60 days,Overall,0,2457110,225,.00009157099,.000080354672,.00010435294,.27871919,.24457954,.31762427
pneumonia,pe,90 days,Overall,0,2120313,172,.000081120095,.000069859416,.000094195893,.24690929,.21263459,.28670874
pneumonia,pe,120 days,Overall,0,8145936,417,.000051191171,.000046506273,.00005634801,.15581313,.14155346,.17150925
pneumonia,pe_no_gp,Full period,Overall,0,19205772,2103,.00010949833,.00010491704,.00011427968,.33328554,.31934124,.34783876
pneumonia,pe_no_gp,Full period,agegroup,1,2170255,199,.000091694295,.00007979988,.00010536161,.27909452,.24289088,.32069439
pneumonia,pe_no_gp,Full period,agegroup,2,1917710,186,.000096990683,.000084007275,.00011198069,.2952154,.25569713,.34084123
pneumonia,pe_no_gp,Full period,agegroup,3,3060139,404,.00013202014,.00011975437,.00014554225,.40183631,.36450237,.44299421
pneumonia,pe_no_gp,Full period,agegroup,4,4994184,589,.00011793718,.00010878715,.00012785682,.3589713,.33112088,.38916421
pneumonia,pe_no_gp,Full period,agegroup,5,7063484,725,.00010264057,.000095434676,.00011039055,.31241223,.2904793,.33600122
pneumonia,pe_no_gp,Full period,male,0,9683534,1103,.00011390469,.00010737715,.00012082906,.34669742,.3268292,.36777347
pneumonia,pe_no_gp,Full period,male,1,9522238,1000,.00010501733,.000098706012,.0001117322,.31964651,.30043644,.34008488
pneumonia,pe_no_gp,Full period,ethnicity,1,12847297,1425,.00011091827,.00010530627,.00011682935,.33760747,.32052594,.35559934
pneumonia,pe_no_gp,Full period,ethnicity,2,73615,9,.0001222577,.000063612482,.00023496871,.37212187,.19362049,.715186
pneumonia,pe_no_gp,Full period,ethnicity,3,749320,42,.00005605082,.000041422729,.000075844699,.17060468,.12608042,.23085231
pneumonia,pe_no_gp,Full period,ethnicity,4,186578,26,.00013935191,.000094880845,.00020466674,.42415237,.28879356,.62295437
pneumonia,pe_no_gp,Full period,ethnicity,5,119344,7,.000058653975,.00002796234,.00012303294,.17852804,.085110374,.3744815
pneumonia,pe_no_gp,Full period,ethnicity,6,5229618,594,.00011358382,.00010480723,.00012309536,.34572077,.31900701,.37467152
pneumonia,pe_no_gp,Full period,af,0,15499167,1850,.00011936126,.00011404423,.00012492617,.36330581,.34712213,.38024402
pneumonia,pe_no_gp,Full period,af,1,3706605,253,.00006825653,.00006034338,.000077207376,.20775582,.18367016,.23499995
pneumonia,pe_no_gp,Full period,anticoag_rx,0,15920877,1761,.00011060949,.0001055622,.0001158981,.33666763,.32130495,.35276484
pneumonia,pe_no_gp,Full period,anticoag_rx,1,3284895,342,.00010411291,.000093643343,.00011575302,.3168937,.28502694,.35232326
pneumonia,pe_no_gp,Full period,long_hosp_stay,0,9877994,880,.000089086912,.00008339114,.000095171716,.27115828,.25382179,.2896789
pneumonia,pe_no_gp,Full period,long_hosp_stay,1,9327778,1223,.00013111376,.00012396763,.00013867181,.3990775,.37732649,.4220823
pneumonia,pe_no_gp,0 days,Overall,0,3493222,1045,.00029915076,.00028155206,.00031784948,.91054016,.85697407,.96745437
pneumonia,pe_no_gp,30 days,Overall,0,2900211,352,.00012137048,.00010933114,.00013473557,.36942139,.33277664,.41010138
pneumonia,pe_no_gp,60 days,Overall,0,2473332,184,.000074393574,.000064384898,.000085958105,.22643544,.19597153,.26163498
pneumonia,pe_no_gp,90 days,Overall,0,2134998,150,.00007025768,.000059867823,.000082450657,.21384682,.18222269,.25095919
pneumonia,pe_no_gp,120 days,Overall,0,8204009,372,.000045343684,.000040962273,.000050193739,.13801484,.12467892,.15277719
pneumonia,pe_cens_gp,Full period,Overall,0,19178192,2316,.00012076217,.00011594273,.00012578192,.36756986,.35290068,.38284874
pneumonia,pe_cens_gp,Full period,agegroup,1,2165917,230,.00010619059,.000093316718,.00012084052,.3232176,.28403276,.36780834
pneumonia,pe_cens_gp,Full period,agegroup,2,1914024,213,.00011128387,.000097299104,.00012727866,.33872029,.29615414,.38740441
pneumonia,pe_cens_gp,Full period,agegroup,3,3053890,449,.0001470256,.00013403625,.00016127373,.44750917,.40797284,.49087691
pneumonia,pe_cens_gp,Full period,agegroup,4,4986328,649,.0001301559,.00012051782,.00014056475,.396162,.36682612,.42784396
pneumonia,pe_cens_gp,Full period,agegroup,5,7058033,775,.00010980396,.00010233919,.00011781324,.33421582,.31149492,.35859403
pneumonia,pe_cens_gp,Full period,male,0,9669042,1218,.00012596905,.00011908965,.00013324585,.38341829,.36247912,.40556705
pneumonia,pe_cens_gp,Full period,male,1,9509150,1098,.00011546773,.000108836,.00012250355,.35145491,.33126956,.37287018
pneumonia,pe_cens_gp,Full period,ethnicity,1,12830316,1555,.00012119733,.0001153207,.00012737341,.36889437,.3510074,.38769281
pneumonia,pe_cens_gp,Full period,ethnicity,2,73615,9,.0001222577,.000063612482,.00023496871,.37212187,.19362049,.715186
pneumonia,pe_cens_gp,Full period,ethnicity,3,747892,48,.000064180393,.000048366204,.000085165302,.19534907,.14721464,.25922188
pneumonia,pe_cens_gp,Full period,ethnicity,4,186154,31,.00016652879,.00011711405,.00023679342,.506872,.35646591,.72073996
pneumonia,pe_cens_gp,Full period,ethnicity,5,119266,8,.000067076951,.000033545028,.00013412771,.20416547,.10210267,.40825123
pneumonia,pe_cens_gp,Full period,ethnicity,6,5220949,665,.00012737147,.00011804947,.00013742963,.38768691,.35931307,.41830143
pneumonia,pe_cens_gp,Full period,af,0,15474123,2038,.00013170375,.00012610809,.00013754769,.4008733,.38384151,.41866076
pneumonia,pe_cens_gp,Full period,af,1,3704069,278,.000075052594,.000066728913,.000084414569,.22844133,.20310614,.25693685
pneumonia,pe_cens_gp,Full period,anticoag_rx,0,15896505,1945,.00012235394,.00011703541,.00012791416,.37241483,.35622653,.38933873
pneumonia,pe_cens_gp,Full period,anticoag_rx,1,3281687,371,.00011305161,.00010211383,.00012516098,.34410083,.31080899,.38095874
pneumonia,pe_cens_gp,Full period,long_hosp_stay,0,9862674,989,.00010027707,.000094218238,.00010672551,.30521831,.28677675,.32484579
