group,outcome,time,variable,category,personTime,numEvents,rate,lc,uc,rate_ppm,lc_ppm,uc_ppm
gen_population,stroke_cens_gp,Full period,af,1,3403032,286,.000084042702,.000074845797,.000094369709,.25580499,.22781189,.28723779
gen_population,stroke_cens_gp,Full period,anticoag_rx,0,39544584,867,.000021924619,.000020512744,.000023433675,.066733062,.062435664,.071326248
gen_population,stroke_cens_gp,Full period,anticoag_rx,1,3215571,258,.000080234582,.000071017945,.000090647343,.24421401,.21616086,.27590784
gen_population,stroke_cens_gp,0 days,Overall,0,4747739,145,.000030540854,.000025953308,.000035939298,.092958726,.078995384,.10939024
gen_population,stroke_cens_gp,30 days,Overall,0,4730259,110,.000023254541,.000019290739,.000028032811,.070781007,.058716189,.085324869
gen_population,stroke_cens_gp,60 days,Overall,0,4714178,139,.000029485522,.000024969559,.00003481824,.089746557,.076001093,.10597802
gen_population,stroke_cens_gp,90 days,Overall,0,4697207,115,.000024482633,.000020393098,.000029392268,.074519016,.062071491,.089462712
gen_population,stroke_cens_gp,120 days,Overall,0,23870772,616,.000025805615,.000023846154,.000027926089,.078545839,.072581731,.085000038
gen_population,dvt,Full period,Overall,0,406657302528,440,1.0819922e-09,9.8547281e-10,1.1879647e-09,3.2933137e-06,2.9995329e-06,3.6158676e-06
gen_population,dvt,Full period,agegroup,1,88773181440,26,2.9288125e-10,1.9941472e-10,4.3015594e-10,8.9145732e-07,6.0696857e-07,1.3092871e-06
gen_population,dvt,Full period,agegroup,2,69035622400,28,4.0558770e-10,2.8004177e-10,5.8741734e-10,1.2345075e-06,8.5237713e-07,1.7879515e-06
gen_population,dvt,Full period,agegroup,3,72143151104,56,7.7623447e-10,5.9737404e-10,1.0086477e-09,2.3626637e-06,1.8182573e-06,3.0700714e-06
gen_population,dvt,Full period,agegroup,4,84543971328,108,1.2774417e-09,1.0578746e-09,1.5425811e-09,3.8882131e-06,3.2199057e-06,4.6952309e-06
gen_population,dvt,Full period,agegroup,5,92161368064,222,2.4088183e-09,2.1119086e-09,2.7474700e-09,7.3318406e-06,6.4281221e-06,8.3626119e-06
gen_population,dvt,Full period,male,0,192111656960,222,1.1555780e-09,1.0131420e-09,1.3180387e-09,3.5172905e-06,3.0837509e-06,4.0117802e-06
gen_population,dvt,Full period,male,1,214545629184,218,1.0161009e-09,8.8978724e-10,1.1603458e-09,3.0927570e-06,2.7082899e-06,3.5318026e-06
gen_population,dvt,Full period,ethnicity,1,262905741312,298,1.1334861e-09,1.0118297e-09,1.2697697e-09,3.4500483e-06,3.0797567e-06,3.8648618e-06
gen_population,dvt,Full period,ethnicity,2,2769261312,,3.6110714e-10,5.0866814e-11,2.5635254e-09,1.0991199e-06,1.5482587e-07,7.8027306e-06
gen_population,dvt,Full period,ethnicity,3,22162833408,13,5.8656757e-10,3.4059419e-10,1.0101803e-09,1.7853650e-06,1.0366836e-06,3.0747362e-06
gen_population,dvt,Full period,ethnicity,4,7162201088,,6.9810940e-10,2.9057257e-10,1.6772291e-09,2.1248704e-06,8.8443022e-07,5.1050661e-06
gen_population,dvt,Full period,ethnicity,5,5057558016,,9.8861941e-10,4.1149090e-10,2.3751883e-09,3.0091103e-06,1.2524754e-06,7.2294793e-06
gen_population,dvt,Full period,ethnicity,6,106599702528,118,1.1069450e-09,9.2420127e-10,1.3258228e-09,3.3692638e-06,2.8130376e-06,4.0354730e-06
gen_population,dvt,Full period,af,0,378987053056,383,1.0105886e-09,9.1428171e-10,1.1170401e-09,3.0759791e-06,2.7828448e-06,3.3999909e-06
gen_population,dvt,Full period,af,1,27670243328,57,2.0599746e-09,1.5889765e-09,2.6705842e-09,6.2700478e-06,4.8364473e-06,8.1285907e-06
gen_population,dvt,Full period,anticoag_rx,0,379882110976,367,9.6608921e-10,8.7213731e-10,1.0701622e-09,2.9405339e-06,2.6545679e-06,3.2573062e-06
gen_population,dvt,Full period,anticoag_rx,1,26775195648,73,2.7264040e-09,2.1675275e-09,3.4293817e-09,8.2984925e-06,6.5974118e-06,.000010438181
gen_population,dvt,0 days,Overall,0,4743588,62,.000013070275,.000010190184,.000016764378,.039782647,.031016374,.051026575
gen_population,dvt,30 days,Overall,0,4717934,50,.000010597859,8.0323025e-06,.000013982867,.032257233,.02444832,.04256035
gen_population,dvt,60 days,Overall,0,4694964,47,.000010010726,7.5215107e-06,.000013323738,.030470148,.022893598,.040554129
gen_population,dvt,90 days,Overall,0,4672910,54,.000011555969,8.8505949e-06,.000015088296,.035173479,.026938999,.045925003
gen_population,dvt,120 days,Overall,0,406638460928,227,5.5823546e-10,4.9014115e-10,6.3578992e-10,1.6991291e-06,1.4918671e-06,1.9351855e-06
gen_population,dvt_no_gp,Full period,Overall,0,42831776,263,6.1403007e-06,5.4412953e-06,6.9291023e-06,.018689539,.016561942,.021090455
gen_population,dvt_no_gp,Full period,agegroup,1,8869201,13,1.4657464e-06,8.5109497e-07,2.5242925e-06,.0044613658,.0025905203,.0076833153
gen_population,dvt_no_gp,Full period,agegroup,2,6762228,18,2.6618445e-06,1.6770754e-06,4.2248648e-06,.0081019895,.0051045981,.012859432
gen_population,dvt_no_gp,Full period,agegroup,3,7143627,26,3.6396077e-06,2.4781079e-06,5.3455074e-06,.011078056,.007542741,.016270388
gen_population,dvt_no_gp,Full period,agegroup,4,8616509,59,6.8473205e-06,5.3052231e-06,8.8376673e-06,.020841531,.016147774,.026899651
gen_population,dvt_no_gp,Full period,agegroup,5,11440213,147,.000012849411,.000010931438,.000015103901,.039110396,.033272564,.0459725
gen_population,dvt_no_gp,Full period,male,0,20273464,141,6.9549046e-06,5.8966734e-06,8.2030483e-06,.02116899,.017948,.024968028
gen_population,dvt_no_gp,Full period,male,1,22558316,122,5.4082052e-06,4.5288612e-06,6.4582869e-06,.016461225,.013784721,.019657411
gen_population,dvt_no_gp,Full period,ethnicity,1,27628432,178,6.4426386e-06,5.5624168e-06,7.4621512e-06,.019609781,.016930606,.022712924
gen_population,dvt_no_gp,Full period,ethnicity,2,288330,0,0,,,0,,
gen_population,dvt_no_gp,Full period,ethnicity,3,2283415,7,3.0655838e-06,1.4614678e-06,6.4303872e-06,.0093308706,.0044483426,.019572491
gen_population,dvt_no_gp,Full period,ethnicity,4,752401,,3.9872357e-06,1.2859689e-06,.0000123627,.012136148,.0039141676,.037628967
gen_population,dvt_no_gp,Full period,ethnicity,5,535643,,5.6007452e-06,1.8063603e-06,.000017365499,.017047267,.0054981089,.052856237
gen_population,dvt_no_gp,Full period,ethnicity,6,11343558,72,6.3472148e-06,5.0381159e-06,7.9964693e-06,.019319335,.015334765,.024339253
gen_population,dvt_no_gp,Full period,af,0,39410700,222,5.6329882e-06,4.9386690e-06,6.4249202e-06,.017145408,.015032073,.019555852
gen_population,dvt_no_gp,Full period,af,1,3421079,41,.000011984523,8.8244042e-06,.000016276315,.03647789,.02685928,.049541034
gen_population,dvt_no_gp,Full period,anticoag_rx,0,39598856,226,5.7072352e-06,5.0096191e-06,6.5019985e-06,.017371397,.015248029,.019790458
gen_population,dvt_no_gp,Full period,anticoag_rx,1,3232921,37,.000011444758,8.2922033e-06,.00001579586,.034834985,.025239393,.048078649
gen_population,dvt_no_gp,0 days,Overall,0,4748901,31,6.5278259e-06,4.5907991e-06,9.2821565e-06,.019869071,.013973244,.028252564
gen_population,dvt_no_gp,30 days,Overall,0,4733235,28,5.9156159e-06,4.0844916e-06,8.5676547e-06,.018005656,.012432171,.026077799
gen_population,dvt_no_gp,60 days,Overall,0,4718511,28,5.9340755e-06,4.0972368e-06,8.5943893e-06,.018061843,.012470964,.026159173
gen_population,dvt_no_gp,90 days,Overall,0,4703116,36,7.6544993e-06,5.5214086e-06,.00001061167,.023298383,.016805787,.032299273
gen_population,dvt_no_gp,120 days,Overall,0,23928016,140,5.8508822e-06,4.9577166e-06,6.9049579e-06,.017808622,.01509005,.021016965
gen_population,dvt_cens_gp,Full period,Overall,0,42809916,427,9.9743247e-06,9.0717476e-06,.000010966702,.03035935,.027612131,.033379897
gen_population,dvt_cens_gp,Full period,agegroup,1,8867572,26,2.9320315e-06,1.9963388e-06,4.3062869e-06,.0089243706,.0060763564,.013107261
gen_population,dvt_cens_gp,Full period,agegroup,2,6761062,27,3.9934553e-06,2.7386404e-06,5.8232126e-06,.012155079,.0083357366,.017724404
gen_population,dvt_cens_gp,Full period,agegroup,3,7139932,55,7.7031546e-06,5.9141539e-06,.000010033319,.023446476,.018001206,.030538915
gen_population,dvt_cens_gp,Full period,agegroup,4,8610829,101,.000011729417,9.6511412e-06,.000014255227,.035701413,.029375661,.043389346
gen_population,dvt_cens_gp,Full period,agegroup,5,11430522,218,.000019071746,.000016700897,.000021779157,.058049627,.050833356,.066290312
gen_population,dvt_cens_gp,Full period,male,0,20263520,215,.0000106102,9.2826531e-06,.000012127604,.032294795,.028254075,.036913395
gen_population,dvt_cens_gp,Full period,male,1,22546396,212,9.4028328e-06,8.2186016e-06,.000010757701,.028619872,.025015369,.032743752
gen_population,dvt_cens_gp,Full period,ethnicity,1,27613564,288,.000010429657,9.2920700e-06,.000011706513,.03174527,.028282737,.035631698
gen_population,dvt_cens_gp,Full period,ethnicity,2,288274,,3.4689219e-06,4.8864445e-07,.000024626124,.010558531,.0014873116,.074955769
gen_population,dvt_cens_gp,Full period,ethnicity,3,2282725,13,5.6949480e-06,3.3068077e-06,9.8077771e-06,.017333997,.010065095,.029852422
gen_population,dvt_cens_gp,Full period,ethnicity,4,752145,,6.6476546e-06,2.7669387e-06,.000015971193,.020233799,.0084218699,.048612319
gen_population,dvt_cens_gp,Full period,ethnicity,5,535341,,9.3398412e-06,3.8875019e-06,.000022439253,.028428141,.011832584,.06829948
gen_population,dvt_cens_gp,Full period,ethnicity,6,11337868,115,.000010143001,8.4487310e-06,.000012177031,.030872758,.025715824,.037063837
gen_population,dvt_cens_gp,Full period,af,0,39390152,374,9.4947591e-06,8.5796464e-06,.00001050748,.028899673,.026114298,.031982142
gen_population,dvt_cens_gp,Full period,af,1,3419766,53,.000015498137,.00001184017,.000020286214,.047172453,.036038518,.061746165
gen_population,dvt_cens_gp,Full period,anticoag_rx,0,39580896,361,9.1205620e-06,8.2266215e-06,.000010111642,.027760711,.025039779,.030777311
gen_population,dvt_cens_gp,Full period,anticoag_rx,1,3229022,66,.000020439626,.000016058215,.000026016483,.062213112,.048877191,.079187669
gen_population,dvt_cens_gp,0 days,Overall,0,4748656,53,.000011161052,8.5267520e-06,.000014609208,.033971455,.025953302,.044466775
gen_population,dvt_cens_gp,30 days,Overall,0,4732389,48,.000010142869,7.6436436e-06,.000013459259,.030872356,.023265339,.040966619
gen_population,dvt_cens_gp,60 days,Overall,0,4717035,46,9.7518887e-06,7.3044230e-06,.000013019418,.02968231,.022232838,.039627854
gen_population,dvt_cens_gp,90 days,Overall,0,4701204,54,.000011486419,8.7973285e-06,.000014997488,.034961786,.026776869,.045648605
gen_population,dvt_cens_gp,120 days,Overall,0,23910632,226,9.4518618e-06,8.2965262e-06,.000010768084,.028769104,.025252551,.032775357
gen_population,pe,Full period,Overall,0,406916726784,392,9.6334207e-10,8.7254604e-10,1.0635862e-09,2.9321725e-06,2.6558121e-06,3.2372905e-06
gen_population,pe,Full period,agegroup,1,88813985792,14,1.5763282e-10,9.3358418e-11,2.6615821e-10,4.7979489e-07,2.8415968e-07,8.1011905e-07
gen_population,pe,Full period,agegroup,2,69064769536,18,2.6062491e-10,1.6420479e-10,4.1366241e-10,7.9327708e-07,4.9979832e-07,1.2590849e-06
gen_population,pe,Full period,agegroup,3,72160641024,54,7.4833040e-10,5.7313843e-10,9.7707353e-10,2.2777306e-06,1.7444901e-06,2.9739676e-06
gen_population,pe,Full period,agegroup,4,84631412736,98,1.1579624e-09,9.4997055e-10,1.4114933e-09,3.5245480e-06,2.8914728e-06,4.2962324e-06
gen_population,pe,Full period,agegroup,5,92245909504,208,2.2548425e-09,1.9683213e-09,2.5830715e-09,6.8631771e-06,5.9910781e-06,7.8622243e-06
gen_population,pe,Full period,male,0,192199114752,184,9.5734054e-10,8.2854296e-10,1.1061597e-09,2.9139053e-06,2.5218776e-06,3.3668737e-06
gen_population,pe,Full period,male,1,214717612032,208,9.6871422e-10,8.4562041e-10,1.1097263e-09,2.9485238e-06,2.5738570e-06,3.3777294e-06
gen_population,pe,Full period,ethnicity,1,263057309696,263,9.9978215e-10,8.8596797e-10,1.1282172e-09,3.0430870e-06,2.6966650e-06,3.4340110e-06
gen_population,pe,Full period,ethnicity,2,2769261568,0,0,,,0,,
gen_population,pe,Full period,ethnicity,3,22183237632,7,3.1555358e-10,1.5043509e-10,6.6190708e-10,9.6046620e-07,4.5788681e-07,2.0146797e-06
gen_population,pe,Full period,ethnicity,4,7162201088,7,9.7735320e-10,4.6593740e-10,2.0501021e-09,2.9748187e-06,1.4181969e-06,6.2399981e-06
gen_population,pe,Full period,ethnicity,5,5066302464,,1.9738262e-10,2.7804006e-11,1.4012332e-09,6.0078338e-07,8.4628439e-08,4.2650036e-06
gen_population,pe,Full period,ethnicity,6,106678403072,114,1.0686324e-09,8.8941821e-10,1.2839576e-09,3.2526498e-06,2.7071667e-06,3.9080460e-06
gen_population,pe,Full period,af,0,379240644608,345,9.0971264e-10,8.1861007e-10,1.0109540e-09,2.7689377e-06,2.4916444e-06,3.0770912e-06
gen_population,pe,Full period,af,1,27676076032,47,1.6982176e-09,1.2759476e-09,2.2602362e-09,5.1689499e-06,3.8836656e-06,6.8795939e-06
gen_population,pe,Full period,anticoag_rx,0,380135702528,315,8.2865148e-10,7.4201406e-10,9.2540464e-10,2.5222080e-06,2.2585052e-06,2.8167003e-06
gen_population,pe,Full period,anticoag_rx,1,26781024256,77,2.8751701e-09,2.2996414e-09,3.5947356e-09,8.7512990e-06,6.9995335e-06,.000010941477
gen_population,pe,0 days,Overall,0,4743484,63,.000013281378,.000010375327,.00001700139,.040425193,.031579904,.051747981
gen_population,pe,30 days,Overall,0,4717967,40,8.4782278e-06,6.2189679e-06,.000011558244,.025805606,.018928984,.035180405
gen_population,pe,60 days,Overall,0,4695606,39,8.3056375e-06,6.0683642e-06,.000011367744,.025280284,.018470583,.034600571
gen_population,pe,90 days,Overall,0,4674072,39,8.3439027e-06,6.0963216e-06,.000011420117,.025396753,.018555678,.03475998
gen_population,pe,120 days,Overall,0,406897885184,211,5.1855764e-10,4.5310400e-10,5.9346644e-10,1.5783598e-06,1.3791353e-06,1.8063635e-06
gen_population,pe_no_gp,Full period,Overall,0,42829024,332,7.7517525e-06,6.9612001e-06,8.6320833e-06,.023594396,.021188153,.026273904
gen_population,pe_no_gp,Full period,agegroup,1,8870058,9,1.0146495e-06,5.2793712e-07,1.9500687e-06,.0030883392,.0016069086,.0059355218
gen_population,pe_no_gp,Full period,agegroup,2,6762386,13,1.9223985e-06,1.1162529e-06,3.3107335e-06,.0058513004,.0033975947,.010077045
gen_population,pe_no_gp,Full period,agegroup,3,7141286,44,6.1613550e-06,4.5851421e-06,8.2794159e-06,.018753624,.013956026,.025200471
gen_population,pe_no_gp,Full period,agegroup,4,8614644,82,9.5186751e-06,7.6661454e-06,.000011818871,.028972467,.023333831,.035973687
gen_population,pe_no_gp,Full period,agegroup,5,11440652,184,.000016082999,.000013919243,.000018583112,.048952628,.042366698,.056562349
gen_population,pe_no_gp,Full period,male,0,20271724,155,7.6461183e-06,6.5323711e-06,8.9497553e-06,.023272872,.019882904,.027240818
gen_population,pe_no_gp,Full period,male,1,22557302,177,7.8466828e-06,6.7718274e-06,9.0921449e-06,.023883341,.02061175,.027674217
gen_population,pe_no_gp,Full period,ethnicity,1,27625272,223,8.0723185e-06,7.0794190e-06,9.2044738e-06,.024570119,.021547982,.028016116
gen_population,pe_no_gp,Full period,ethnicity,2,288330,0,0,,,0,,
gen_population,pe_no_gp,Full period,ethnicity,3,2284085,,2.1890603e-06,9.1114782e-07,5.2592841e-06,.0066629522,.0027733061,.016007947
gen_population,pe_no_gp,Full period,ethnicity,4,751936,7,9.3093031e-06,4.4380604e-06,.000019527251,.028335191,.013508346,.059436072
gen_population,pe_no_gp,Full period,ethnicity,5,536011,0,0,,,0,,
gen_population,pe_no_gp,Full period,ethnicity,6,11343391,97,8.5512347e-06,7.0081342e-06,.000010434106,.026027821,.021331009,.031758811
gen_population,pe_no_gp,Full period,af,0,39407120,292,7.4098289e-06,6.6068637e-06,8.3103814e-06,.022553667,.020109642,.025294723
gen_population,pe_no_gp,Full period,af,1,3421907,40,.000011689388,8.5744250e-06,.000015935973,.035579573,.026098406,.04850512
gen_population,pe_no_gp,Full period,anticoag_rx,0,39598280,273,6.8942386e-06,6.1230703e-06,7.7625309e-06,.020984339,.018637095,.023627203
gen_population,pe_no_gp,Full period,anticoag_rx,1,3230744,59,.000018262048,.000014149219,.000023570374,.055585109,.043066684,.071742326
gen_population,pe_no_gp,0 days,Overall,0,4748675,48,.000010108083,7.6174292e-06,.0000134131,.030766478,.023185549,.040826123
gen_population,pe_no_gp,30 days,Overall,0,4732650,34,7.1841359e-06,5.1332768e-06,.000010054359,.021866715,.015624411,.030602956
gen_population,pe_no_gp,60 days,Overall,0,4718131,31,6.5703985e-06,4.6207383e-06,9.3426916e-06,.019998651,.014064373,.028436817
gen_population,pe_no_gp,90 days,Overall,0,4703016,32,6.8041445e-06,4.8117263e-06,9.6215736e-06,.020710114,.014645692,.029285664
gen_population,pe_no_gp,120 days,Overall,0,23926554,187,7.8155845e-06,6.7719761e-06,9.0200192e-06,.023788685,.020612203,.027454684
gen_population,pe_cens_gp,Full period,Overall,0,42823212,375,8.7569333e-06,7.9140027e-06,9.6896456e-06,.026653916,.024088245,.029492859
gen_population,pe_cens_gp,Full period,agegroup,1,8869304,13,1.4657295e-06,8.5108508e-07,2.5242632e-06,.0044613141,.0025904903,.0076832264
gen_population,pe_cens_gp,Full period,agegroup,2,6762198,16,2.3660946e-06,1.4495450e-06,3.8621797e-06,.0072018006,.0044120527,.011755509
gen_population,pe_cens_gp,Full period,agegroup,3,7140254,52,7.2826542e-06,5.5494415e-06,9.5571877e-06,.022166578,.016891113,.029089689
gen_population,pe_cens_gp,Full period,agegroup,4,8613289,92,.000010681169,8.7071276e-06,.000013102757,.03251081,.026502319,.039881516
gen_population,pe_cens_gp,Full period,agegroup,5,11438166,202,.000017660173,.000015385252,.000020271473,.053753152,.046828862,.061701294
gen_population,pe_cens_gp,Full period,male,0,20268792,177,8.7326371e-06,7.5364219e-06,.000010118722,.026579965,.022938984,.030798858
gen_population,pe_cens_gp,Full period,male,1,22554420,198,8.7787666e-06,7.6373253e-06,.000010090805,.026720371,.023246109,.030713886
gen_population,pe_cens_gp,Full period,ethnicity,1,27621348,251,9.0871745e-06,8.0297405e-06,.000010283861,.027659087,.024440523,.031301502
gen_population,pe_cens_gp,Full period,ethnicity,2,288330,0,0,,,0,,
gen_population,pe_cens_gp,Full period,ethnicity,3,2283840,6,2.6271543e-06,1.1802772e-06,5.8477276e-06,.0079964008,.0035924688,.017799022
gen_population,pe_cens_gp,Full period,ethnicity,4,751936,7,9.3093031e-06,4.4380604e-06,.000019527251,.028335191,.013508346,.059436072
gen_population,pe_cens_gp,Full period,ethnicity,5,535779,,1.8664412e-06,2.6291343e-07,.000013249999,.0056809802,.00080024276,.040329684
